QueryId,DocumentId
13,https---www.vmware.com-topics-glossary-content-virtual-machine.txt
13,en-2021-VMware-vSphere-5-5-com-vmware-vsphere-vcenterhost-doc-GUID-ED375B12-7D08-4B7E-81EE-DCE83E51B1AF-html.txt
13,en-2021-vCloud-Director-9-0-com-vmware-vcloud-tenantportal-doc-GUID-DF0C111D-B638-4EC3-B805-CC33994F8D53-html.txt
14,71387.txt
14,en-2021-VMware-Adapter-for-SAP-Landscape-Management-1-7-Installation-and-Administration-Guide-for-VLA-Administrators-GUID-674FACC7-B27D-493B-BFB9-0537C05D1F59-html.txt
14,2120514.txt
14,2087978.txt
14,en-2021-VMware-vSphere-6-0-com-vmware-vsphere-security-doc-GUID-595A448F-CF60-4139-A107-4D0477A193B5-html.txt
15,en-2021-VMware-Workstation-Player-for-Linux-14-0-com-vmware-player-linux-using-doc-GUID-111F7A5A-A46D-4ECF-9B22-CD8D756F9FFF-html.txt
15,en-2021-VMware-Fusion-12-com-vmware-fusion-using-doc-GUID-F2997015-4206-48B7-A9E5-D6F03CD89914-html.txt
15,en-2021-VMware-vSphere-5-5-com-vmware-vsphere-vm_admin-doc-GUID-AE8AFBF1-75D1-4172-988C-378C35C9FAF2-html.txt
15,en-2021-VMware-Workstation-Player-for-Windows-12-0-com-vmware-player-win-using-doc-GUID-A4C84D3E-F743-494A-8FC5-F489D5FF1F48-html.txt
15,en-2021-VMware-Workstation-Player-for-Windows-15-0-com-vmware-player-win-using-doc-GUID-34AB45A1-FFBC-4043-981A-F3999303CFB8-html.txt
16,1014294.txt
16,en-2021-VMware-Workstation-Player-for-Windows-15-0-com-vmware-player-win-using-doc-GUID-3D812FA7-0CED-408E-B4B1-72A7B5F291EC-html.txt
16,en-2021-VMware-Cloud-Director-9-7-com-vmware-vcloud-user-doc-GUID-C441B7EC-A8A8-4451-A8DE-31E76C171801-html.txt
16,en-2021-VMware-Tools-11-0-0-com-vmware-vsphere-vmwaretools-doc-GUID-08BB9465-D40A-4E16-9E15-8C016CC8166F-html.txt
17,en-2021-VMware-Validated-Design-5-1-sddc-operational-verification-GUID-1C947115-CBD4-4FDF-A697-383568FD1A10-html.txt
17,2057466.txt
17,2001143.txt
17,en-2021-VMware-vSphere-6-7-com-vmware-vsphere-security-doc-GUID-D6418C33-C34E-482E-AF0B-B9BCF3F07009-html.txt
17,2143838.txt
18,en-2021-VMware-Cloud-Foundation-3-9-com-vmware-vcf-admin-doc_39-GUID-727ABF38-034A-4E63-8BB0-A5D3E183E1BE-html.txt
18,https---www.vmware.com-topics-glossary-content-kubernetes-networking.txt
18,https---www.vmware.com-topics-glossary-content-kubernetes-cluster.txt
18,https---www.vmware.com-topics-glossary-content-kubernetes.txt
18,en-2021-VMware-Telco-Cloud-Automation-1-8-com-vmware-tca-userguide-GUID-4DB36ABA-BE1E-4E16-B2CF-35BF35645A76-html.txt
19,https---www.vmware.com-topics-glossary-content-hyperconverged-storage.txt
19,https---blogs.vmware.com-virtualblocks-2020-06-10-hci-virtual-desktop-infrastructure-vdi-.txt
19,https---blogs.vmware.com-virtualblocks-2018-12-11-hyperconverged-infrastructure-infographic-.txt
19,https---blogs.vmware.com-storage-2015-07-30-really-matters-hyperconverged-.txt
19,https---blogs.vmware.com-virtualblocks-2015-07-30-what-really-matters-with-hyperconverged-.txt
20,https---www.vmware.com-topics-glossary-content-disaster-recovery.txt
20,https---blogs.vmware.com-partner-2014-04-vmware-disaster-recovery.txt
20,https---www.vmware.com-topics-glossary-content-disaster-recovery-service-draas.txt
20,https---blogs.vmware.com-cloudprovider-2014-03-organization-needs-cloud-based-disaster-recovery-plan.txt
20,https---www.vmware.com-solutions-disaster-recovery.txt
21,https---blogs.vmware.com-vsphere-2011-01-adopting-esxi-now-is-the-time.txt
21,en-2021-VMware-vSphere-5-5-com-vmware-vsphere-storage-doc-GUID-A3160AA2-D5DA-4467-8F18-18371373AF64-html.txt
21,en-2021-VMware-vSphere-6-7-com-vmware-vsphere-storage-doc-GUID-3F97FB05-3C92-4040-84E7-D928555B3808-html.txt
21,en-2021-VMware-vSphere-6-7-com-vmware-esxi-install-doc-GUID-2FD4E804-BE8B-45B0-912E-2269148DB3A2-html.txt
21,1006543.txt
22,en-2021-VMware-vSphere-5-5-com-vmware-vsa-doc-GUID-6E02F1B7-EB98-4AEF-906A-0E4B249998E2-html.txt
22,en-2021-VMware-vSphere-5-5-com-vmware-vsa-doc-GUID-11FB8048-C511-4B37-9E87-22B40F8B1C86-html.txt
22,68079.txt
22,en-2021-vCloud-Availability-for-vCloud-Director-2-0-com-vmware-vcavcd-admin-doc-GUID-FA6151B6-3F6A-4D98-A64C-E64B9E08950F-html.txt
22,1317898.txt
23,1022525.txt
23,en-2021-VMware-vSphere-6-7-com-vmware-vsphere-html-hostclient-doc-GUID-85B40ADA-0D83-4737-BF06-C852C6EC204F-html.txt
23,1018392.txt
23,https---blogs.vmware.com-kb-2013-02-installing-vmware-tools-in-a-ubuntu-virtual-machine.txt
23,1014294.txt
24,en-2021-Management-Packs-for-vRealize-Operations-Manager-2-2-tenant-app-for-vcd-for-a-service-provider-GUID-4EADB844-035A-47BD-AAD6-F6690F1D137C-html.txt
24,en-2021-Management-Packs-for-vRealize-Operations-Manager-2-2-tenant-app-for-vcenter-for-a-service-provider-GUID-0563A029-4C92-4902-B712-CF76490F2F64-html.txt
24,en-2021-VMware-View-Planner-4-6-user-guide-GUID-C37FCFD1-3E51-4122-9883-1FDFC710B794-html.txt
24,en-2021-VMware-Horizon-DaaS-services-horizondaas-spmanual800-GUID-7C5D41F2-EF7E-46C3-8917-AF397B3ACC70-html.txt
24,en-2021-VMware-Smart-Assurance-10-1-0-ip-troubleshooting-guide-101-GUID-21D88F16-0918-40A8-AD1C-1BC2A55CDD4E-html.txt
25,https---www.vmware.com-topics-glossary-content-virtual-desktop-infrastructure-vdi.txt
25,https---blogs.vmware.com-apps-2020-04-vdi-and-enterprise-application-workloads-on-hybrid-cloud-architecture-better-together.html-vdi.txt
25,https---blogs.vmware.com-vmtn-2008-03-chuck-hollis-on.txt
25,en-2021-VMware-Cloud-Foundation-2-3-com-vmware-vcf-admin-doc_23-GUID-14D771ED-D57D-410A-BB5D-B9C0F3C6EAAE-html.txt
25,https---blogs.vmware.com-euc-2013-05-paving-the-way-for-vdi.txt
26,en-2021-VMware-Cloud-Foundation-3-8-com-vmware-vcf-admin-doc_38-GUID-727ABF38-034A-4E63-8BB0-A5D3E183E1BE-html.txt
26,https---www.vmware.com-topics-glossary-content-kubernetes-cluster.txt
26,https---www.vmware.com-topics-glossary-content-kubernetes-networking.txt
26,https---www.vmware.com-topics-glossary-content-kubernetes.txt
26,en-2021-VMware-Telco-Cloud-Automation-1-8-com-vmware-tca-userguide-GUID-4DB36ABA-BE1E-4E16-B2CF-35BF35645A76-html.txt
27,https---blogs.vmware.com-euc-2011-01-chapter-3-what-is-this-virtualization-thing-and-what-does-it-mean-to-me.txt
27,https---www.vmware.com-solutions-virtualization.txt
27,https---blogs.vmware.com-vmtn-2007-01-virtualization_-2.txt
27,https---www.vmware.com-topics-glossary-content-network-virtualization.txt
27,https---blogs.vmware.com-networkvirtualization-2013-10-vmware-nsx-logicworks.html-.txt
28,https---www.vmware.com-topics-glossary-content-server-virtualization.txt
28,https---blogs.vmware.com-vmtn-2007-01-virtualization_-2.txt
28,https---blogs.vmware.com-networkvirtualization-2013-10-vmware-nsx-logicworks.html-.txt
28,https---www.vmware.com-solutions-virtualization.txt
28,https---www.vmware.com-topics-glossary-content-network-virtualization.txt
29,en-2021-VMware-vSphere-6-7-com-vmware-vsphere-mscs-doc-GUID-D0795269-4357-436A-8B3D-D7345D30553F-html.txt
29,en-2021-VMware-Validated-Design-4-3-com-vmware-vvd-sddc-consolidated-design-doc-GUID-59C7D477-0516-4AD1-980F-D8C8A3E47BE9-html.txt
29,en-2021-VMware-vSphere-5-5-com-vmware-vsphere-mscs-doc-GUID-674A9161-9AF9-4746-8D7B-8C7795A1FB49-html.txt
29,en-2021-VMware-vRealize-Network-Insight-5-0-com-vrni-faq-doc-GUID-6018D500-9916-4316-BEA1-B933CA4300EB-html.txt
29,en-2021-VMware-vSphere-6-5-com-vmware-vsphere-mscs-doc-GUID-116FC599-A490-44CD-85F6-372053AD4C5C-html.txt
30,1001987.txt
30,2129713.txt
30,76600.txt
30,82572.txt
30,2072211.txt
31,en-2021-VMware-Telco-Cloud-Infrastructure---OpenStack-Edition-1-0-telco-cloud-infrastructure-openstack-edition-platform-upgrade-guide-10-GUID-E68BD07F-70FD-4D72-BF18-E0028B06F873-html.txt
31,en-2021-VMware-vSphere-6-7-com-vmware-vsphere-update_manager-doc-GUID-E96C8E16-AF1C-49AA-9998-5801FBEA69E5-html.txt
31,en-2021-VMware-Telco-Cloud-Infrastructure---Cloud-Director-Edition-1-0-telco-cloud-infrastructure-cloud-director-edition-platform-upgrade-guide-10-GUID-C20BBC80-A491-4677-BDF1-0524E70283DA-html.txt
31,en-2021-VMware-vSphere-6-7-com-vmware-vsphere-update_manager-doc-GUID-1E308558-6567-4AE7-8712-3FAB959B03BB-html.txt
31,en-2021-VMware-vSphere-6-5-com-vmware-vsphere-install-doc-GUID-A3F70933-B3FE-4A39-963D-100DE84035F8-html.txt
32,1020983.txt
32,en-2021-VMware-Smart-Assurance-10-1-0-ncm-dsr-support-matrix-101-GUID-8920656E-811B-4324-B0BB-BFE7E51719DE-html.txt
32,en-2021-VMware-Smart-Assurance-10-1-0-ncm-dsr-support-matrix-27HF2-GUID-04CBB6EF-A117-4C8C-BDE0-63D019445B21-html.txt
32,en-2021-VMware-Smart-Assurance-10-1-4-ncm-dsr-support-matrix-30HF1-GUID-8F4970EC-8182-44A4-B359-0DD324C2322C-html.txt
32,en-2021-VMware-Smart-Assurance-10-0-0-foundation-perl-reference-guide-10-GUID-4DD48D18-F4AF-4089-9089-FCCB0CE039FE-html.txt
33,1018392.txt
33,en-2021-vCloud-Director-8-10-com-vmware-vcloud-users-doc_810-GUID-D0EBD596-F294-4F78-B673-8F97B14B0955-html.txt
33,1022525.txt
33,en-2021-vCloud-Director-8-10-com-vmware-vcloud-users-doc_810-GUID-C441B7EC-A8A8-4451-A8DE-31E76C171801-html.txt
33,1014294.txt
34,1022525.txt
34,en-2021-VMware-vSphere-6-7-com-vmware-vsphere-html-hostclient-doc-GUID-85B40ADA-0D83-4737-BF06-C852C6EC204F-html.txt
34,1018392.txt
34,1014294.txt
34,https---blogs.vmware.com-kb-2013-02-installing-vmware-tools-in-a-ubuntu-virtual-machine.txt
35,https---blogs.vmware.com-virtualblocks-2019-01-15-vsan-chat-.txt
35,https---blogs.vmware.com-virtualblocks-2018-06-07-the-use-of-erasure-coding-in-vsan-.txt
35,en-2021-VMware-vSphere-7-0-vsan-network-design-guide-GUID-F64C9A89-078F-4B14-AD8F-E756C32A0B51-html.txt
35,https---blogs.vmware.com-virtualblocks-resource-vmware-vsan-network-design-.txt
35,en-2021-VMware-vSphere-7-0-com-vmware-vsphere-vsan-monitoring-doc-GUID-18F531E9-FF08-49F5-9879-8E46583D4C70-html.txt
36,323337.txt
36,en-2021-VMware-Smart-Assurance-10-1-2-sa-common-install-guide-1012-GUID-BA60B4DA-601D-42CC-93CE-A19CC15277F0-html.txt
36,74709.txt
36,en-2021-VMware-Smart-Assurance-10-1-0-sm-pub-smarts-security-config-guide-10-1-GUID-135130A0-1C31-45AA-B621-9A2EF1AC8C38-html.txt
36,2151794.txt
37,https---www.vmware.com-topics-glossary-content-container-orchestration.txt
37,https---blogs.vmware.com-opensource-2020-03-19-container-software-supply-chain-.txt
37,https---blogs.vmware.com-cloudnative-2014-12-05-container-orchestration-on-vsphere-.txt
37,https---blogs.vmware.com-virtualblocks-2017-04-10-orchestrate-stateful-containers-using-docker-swarm-vsphere-docker-volume-service-.txt
37,https---www.vmware.com-topics-glossary-content-container-management.txt
38,https---techzone.vmware.com-resource-what-vmware-horizon.txt
38,https---www.vmware.com-products-horizon.txt
38,https---techzone.vmware.com-resource-horizon-on-azure-vmware-solution-architecture.txt
38,78726.txt
38,https---techzone.vmware.com-resource-horizon-architecture.txt
39,en-2021-VMware-vSphere-5-5-com-vmware-vsphere-vcenterhost-doc-GUID-B3A1A79B-EF9B-4C10-A053-D54D88254C52-html.txt
39,en-2021-VMware-vSphere-5-5-com-vmware-vsphere-vm_admin-doc-GUID-124340F9-DE79-423B-8243-19266F18188D-html.txt
39,en-2021-VMware-Cloud-Foundation-3-10-com-vmware-vcf-ovdeploy-doc_310-GUID-92386FF4-4D6B-4670-BA5A-3B20A40F9950-html.txt
39,https---blogs.vmware.com-learning-2018-06-15-vmware-vsphere-6-7-training-is-here-our-flagship-vsphere-course-just-got-even-better-vsphere-6-7-pillars-1024x579-.txt
39,https---blogs.vmware.com-learning-2018-06-15-vmware-vsphere-6-7-training-is-here-our-flagship-vsphere-course-just-got-even-better-vsphere-6-7-pillars-1024x579-2-.txt
40,en-2021-VMware-Telco-Cloud-Operations-1-0-1-deployment-guide-101-GUID-DCCA642B-3D2F-4F29-A8FA-23392F6B2E18-html.txt
40,2010137.txt
40,en-2021-VMware-Smart-Assurance-10-1-0-sa-common-install-guide-10-1-0-GUID-AA42EBB5-75F0-4E14-88FF-D68EE3FB438C-html.txt
40,38.txt
40,en-2021-VMware-Telco-Cloud-Operations-1-1-0-deployment-guide-110-GUID-4CF601E6-3C30-4920-A50D-A32F296BC7B6-html.txt
41,1020983.txt
41,en-2021-VMware-Smart-Assurance-10-1-1-ncm-dsr-support-matrix-1011-GUID-8920656E-811B-4324-B0BB-BFE7E51719DE-html.txt
41,en-2021-VMware-Smart-Assurance-10-1-0-ncm-dsr-support-matrix-27HF2-GUID-04CBB6EF-A117-4C8C-BDE0-63D019445B21-html.txt
41,en-2021-VMware-Smart-Assurance-10-1-4-ncm-dsr-support-matrix-30HF1-GUID-8F4970EC-8182-44A4-B359-0DD324C2322C-html.txt
41,en-2021-VMware-Smart-Assurance-10-1-0-mpls-manager-user-guide-101-GUID-F01F44D9-FEC0-461D-965E-7E21F102F08D-html.txt
42,https---www.vmware.com-topics-glossary-content-virtual-desktops.txt
42,en-2021-VMware-Horizon-7-7-9-horizon-virtual-desktops-GUID-0B2D07AA-6A8C-4C7B-A8AD-CA3902C7147A-html.txt
42,https---www.vmware.com-topics-glossary-content-desktop-virtualization.txt
42,https---blogs.vmware.com-euc-2011-09-simplifying-the-desktop-the-value-of-view.txt
42,https---blogs.vmware.com-euc-2011-08-out-on-a-limb-with-virtual-desktops-whats-in-it-for-you.txt
43,en-2021-VMware-Fusion-8-0-com-vmware-fusion-using-doc-GUID-7B17FBDF-CAFB-44B9-9E92-7C72201C62A2-html.txt
43,https---blogs.vmware.com-kb-2010-02-how-to-completely-uninstall-vmware-fusion.txt
43,1017838.txt
43,en-2021-VMware-Fusion-12-com-vmware-fusion-using-doc-GUID-1309D3D6-4823-4300-9AB3-9B650FADD149-html.txt
43,en-2021-VMware-Fusion-10-0-com-vmware-fusion-using-doc-GUID-3613879B-4997-4909-8C70-74964AE001DF-html.txt
44,2120514.txt
44,71387.txt
44,en-2021-VMware-vSphere-5-5-com-vmware-vsphere-security-doc-GUID-595A448F-CF60-4139-A107-4D0477A193B5-html.txt
44,2035949.txt
44,2059635.txt
45,75174.txt
45,2147144.txt
45,2069041.txt
45,en-2021-VMware-vSphere-7-0-com-vmware-vsphere-vcenter-configuration-doc-GUID-48BAF973-4FD3-4FF3-B1B6-5F7286C9B59A-html.txt
45,2147190.txt
46,https---www.vmware.com-topics-glossary-content-kubernetes.txt
46,https---www.vmware.com-topics-glossary-content-kubernetes-networking.txt
46,https---blogs.vmware.com-cloud-foundation-2020-06-18-kubernetes-infrastructure-.txt
46,https---blogs.vmware.com-cloudnative-2018-01-23-containers-kubernetes-benefits-.txt
46,https---www.vmware.com-topics-glossary-content-kubernetes-architecture.txt
47,2128790.txt
47,2128797.txt
47,2128765.txt
47,https---blogs.vmware.com-kb-2011-08-creating-and-installing-a-ubuntu-1010-based-virtual-machine-in-vmware-workstation.txt
47,https---blogs.vmware.com-kb-2013-09-downloading-and-installing-vmware-workstation-10-on-a-windows-based-system.txt
48,https---tanzu.vmware.com-cloud-native.txt
48,https---blogs.vmware.com-cloudnative-2014-12-02-introducing-cloud-native-apps-.txt
48,https---tanzu.vmware.com-cloud-native-security.txt
48,https---blogs.vmware.com-cloudnative-2017-05-26-jumping-cloud-native-basics-video-series-.txt
48,https---blogs.vmware.com-cloudnative-2016-08-22-cloud-native-applications-state-union-.txt
49,en-2021-VMware-Workstation-Player-for-Linux-15-0-com-vmware-player-linux-using-doc-GUID-111F7A5A-A46D-4ECF-9B22-CD8D756F9FFF-html.txt
49,en-2021-VMware-Workstation-Player-for-Windows-12-0-com-vmware-player-win-using-doc-GUID-A4C84D3E-F743-494A-8FC5-F489D5FF1F48-html.txt
49,en-2021-VMware-Workstation-Player-for-Linux-16-0-com-vmware-player-linux-using-doc-GUID-34AB45A1-FFBC-4043-981A-F3999303CFB8-html.txt
49,en-2021-VMware-Fusion-11-com-vmware-fusion-using-doc-GUID-F2997015-4206-48B7-A9E5-D6F03CD89914-html.txt
49,312.txt
50,en-2021-VMware-vSphere-7-0-com-vmware-esxi-install-doc-GUID-4E57A4D7-259D-4FA9-AA26-E0C71487A376-html.txt
50,en-2021-VMware-Validated-Design-6-0-sddc-deployment-of-the-management-domain-in-the-first-region-GUID-02CB047B-1877-4D6C-94C2-56904792C53E-html.txt
50,en-2021-VMware-Validated-Design-5-1-sddc-deployment-of-vmware-enterprise-pks-with-vmware-nsx-t-workload-domains-GUID-5940395F-D4D7-477E-A166-2CE98ED87FE7-html.txt
50,en-2021-VMware-Validated-Design-5-1-sddc-deployment-of-vmware-nsx-t-workload-domains-with-multiple-availability-zones-GUID-834365D2-914B-4B0D-8BFF-52E2C72D25F4-html.txt
50,en-2021-VMware-vSphere-6-0-com-vmware-vsphere-upgrade-doc-GUID-A3F70933-B3FE-4A39-963D-100DE84035F8-html.txt
51,https---www.vmware.com-topics-glossary-content-virtual-desktops.txt
51,en-2021-VMware-Horizon-7-7-9-horizon-virtual-desktops-GUID-0B2D07AA-6A8C-4C7B-A8AD-CA3902C7147A-html.txt
51,https---www.vmware.com-topics-glossary-content-desktop-virtualization.txt
51,https---blogs.vmware.com-euc-2011-09-simplifying-the-desktop-the-value-of-view.txt
51,https---blogs.vmware.com-euc-2011-08-out-on-a-limb-with-virtual-desktops-whats-in-it-for-you.txt
52,https---www.vmware.com-topics-glossary-content-kubernetes-namespace.txt
52,https---blogs.vmware.com-management-2019-09-kubernetes-namespace-management-in-cloud-assembly.txt
52,en-2021-VMware-Tanzu-Mission-Control-services-tanzumc-using-GUID-98DE1A09-1BC9-4E74-B7D0-534DB6E6F5DF-html.txt
52,71022.txt
52,en-2021-vRealize-Automation-8-1-Using-and-Managing-Cloud-Assembly-GUID-8B5A6EFF-2C6F-4DDB-B44A-A2FDCD6D8362-html.txt
53,1018392.txt
53,1014294.txt
53,en-2021-VMware-vSphere-6-0-com-vmware-vsphere-vm_admin-doc-GUID-08BB9465-D40A-4E16-9E15-8C016CC8166F-html.txt
53,1014740.txt
53,en-2021-VMware-vSphere-6-0-com-vmware-vsphere-html-hostclient-doc-GUID-85B40ADA-0D83-4737-BF06-C852C6EC204F-html.txt
54,56954.txt
54,1007131.txt
54,en-2021-VMware-Smart-Assurance-10-1-1-ncm-installation-guide-10-1-1-GUID-AC8A6E34-8CCE-4756-B801-A3FB7739F89C-html.txt
54,56733.txt
54,https---blogs.vmware.com-kb-2013-02-help-for-consumers-using-vmware-workstation.txt
55,en-2021-VMware-vSphere-5-5-com-vmware-vsphere-troubleshooting-doc-GUID-052B719B-B7DC-4671-9157-460C6E1B952E-html.txt
55,en-2021-VMware-Smart-Assurance-10-1-0-ncm-installation-guide-10-1-0-GUID-592B184A-D575-4D47-9431-C0A3069B42FA-html.txt
55,1032605.txt
55,1000613.txt
55,en-2021-VMware-Smart-Assurance-10-1-4-ncm-installation-guide-1014-GUID-797F5F4F-EEB8-4B97-AD32-C004683427CC-html.txt
56,en-2021-VMware-Workstation-Player-for-Linux-12-0-com-vmware-player-linux-using-doc-GUID-42F4754B-7547-4A4D-AC08-353D321A051B-html.txt
56,1014294.txt
56,en-2021-VMware-vSphere-6-0-com-vmware-vsphere-vm_admin-doc-GUID-7E1225DC-9CC6-401A-BE40-D78110F9441C-html.txt
56,en-2021-vCloud-Director-9-7-com-vmware-vcloud-user-doc-GUID-C441B7EC-A8A8-4451-A8DE-31E76C171801-html.txt
56,en-2021-VMware-Workstation-Pro-15-0-com-vmware-ws-using-doc-GUID-C77D783E-A4BF-4393-87A3-FA44A2740BC3-html.txt
57,https---www.vmware.com-topics-glossary-content-application-security.txt
57,en-2021-VMware-AppDefense-services-appdefense-getting-started-GUID-7B7751BC-A67A-43E1-A178-12FD3C5EFEF5-html.txt
57,en-2021-VMware-AppDefense-services-appdefense-getting-started-GUID-610767DD-9DE8-4C62-83B8-325503D41CEE-html.txt
57,https---www.vmware.com-company-why-choose-vmware-transform-networking-and-security.txt
57,https---www.carbonblack.com-blog-whats-the-deal-with-application-control-.txt
58,en-2021-VMware-AppDefense-services-install-appdefense-GUID-2868F2A0-2965-4BBC-B06A-B34F9760A363-html.txt
58,en-2021-VMware-Validated-Design-5-1-1-sddc-security-and-compliance-configuration-guide-for-PCI-GUID-E3F2638A-E0B3-4E2F-803D-9D013BA7929D-html.txt
58,en-2021-VMware-vSphere-6-5-com-vmware-vsphere-vcenterhost-doc-GUID-A618EF76-638A-49DA-991D-B93C5AC0E2B1-html.txt
58,en-2021-VMware-vSphere-6-0-com-vmware-vsphere-vcenterhost-doc-GUID-40B5B65A-A2BE-47F3-9191-2787321EF328-html.txt
58,en-2021-VMware-vSphere-7-0-com-vmware-vsphere-vcenter-configuration-doc-GUID-47461EC4-1BFB-4696-81F2-1EFBE16FE63E-html.txt
